MAKE_DESC,MODEL,GAR_SUB,COUNT,RPT_DATE
MITSUBISHI,MIRAGE,BONYTHON,5,24/05/2017
MITSUBISHI,MIRAGE,GARRAN,5,24/05/2017
MITSUBISHI,MIRAGE,OXLEY,5,24/05/2017
MITSUBISHI,MIRAGE,STIRLING,5,24/05/2017
MITSUBISHI,OUTLANDER,FRASER,5,24/05/2017
MITSUBISHI,OUTLANDER,GRIFFITH,5,24/05/2017
MITSUBISHI,OUTLANDER,HAWKER,5,24/05/2017
MITSUBISHI,OUTLANDER,HUME,5,24/05/2017
MITSUBISHI,OUTLANDER,LYONS,5,24/05/2017
MITSUBISHI,OUTLANDER,MAWSON,5,24/05/2017
MITSUBISHI,OUTLANDER,MONCRIEFF,5,24/05/2017
MITSUBISHI,OUTLANDER,O'CONNOR,5,24/05/2017
MITSUBISHI,OUTLANDER,YARRALUMLA,5,24/05/2017
MITSUBISHI,PAJERO,ARANDA,5,24/05/2017
MITSUBISHI,ROSA,FARRER,5,24/05/2017
MITSUBISHI,TRITON,FAIRBAIRN,5,24/05/2017
MITSUBISHI,TRITON,FORREST,5,24/05/2017
MITSUBISHI,TRITON,O'MALLEY,5,24/05/2017
MITSUBISHI,TRITON,RED HILL,5,24/05/2017
MITSUBISHI,TRITON,URIARRA,5,24/05/2017
MITSUBISHI,VERADA,BELCONNEN,5,24/05/2017
MITSUBISHI,VERADA,CHISHOLM,5,24/05/2017
MITSUBISHI,VERADA,CRACE,5,24/05/2017
MITSUBISHI,VERADA,GORDON,5,24/05/2017
MITSUBISHI,VERADA,MACGREGOR,5,24/05/2017
MITSUBISHI,VERADA,WATSON,5,24/05/2017
NISSAN,350Z,NGUNNAWAL,5,24/05/2017
NISSAN,DUALIS,BRADDON,5,24/05/2017
NISSAN,DUALIS,CHIFLEY,5,24/05/2017
NISSAN,DUALIS,FARRER,5,24/05/2017
NISSAN,DUALIS,FYSHWICK,5,24/05/2017
NISSAN,DUALIS,ISAACS,5,24/05/2017
NISSAN,DUALIS,MACARTHUR,5,24/05/2017
NISSAN,DUALIS,RICHARDSON,5,24/05/2017
NISSAN,DUALIS,SCULLIN,5,24/05/2017
NISSAN,DUALIS,SPENCE,5,24/05/2017
NISSAN,DUALIS,YARRALUMLA,5,24/05/2017
NISSAN,ELGRAND,NGUNNAWAL,5,24/05/2017
NISSAN,JUKE,NICHOLLS,5,24/05/2017
NISSAN,JUKE,WANNIASSA,5,24/05/2017
NISSAN,MAXIMA,AINSLIE,5,24/05/2017
NISSAN,MAXIMA,BONNER,5,24/05/2017
NISSAN,MAXIMA,CASEY,5,24/05/2017
NISSAN,MAXIMA,DUFFY,5,24/05/2017
NISSAN,MAXIMA,HACKETT,5,24/05/2017
NISSAN,MAXIMA,KINGSTON,5,24/05/2017
NISSAN,MAXIMA,LYNEHAM,5,24/05/2017
NISSAN,MAXIMA,MAWSON,5,24/05/2017
NISSAN,MAXIMA,MONASH,5,24/05/2017
NISSAN,MAXIMA,NARRABUNDAH,5,24/05/2017
NISSAN,MAXIMA,THEODORE,5,24/05/2017
NISSAN,MAXIMA,TURNER,5,24/05/2017
NISSAN,MAXIMA,WATSON,5,24/05/2017
NISSAN,MAXIMA,WRIGHT,5,24/05/2017
NISSAN,MICRA,CHAPMAN,5,24/05/2017
NISSAN,MICRA,CHIFLEY,5,24/05/2017
NISSAN,MICRA,HIGGINS,5,24/05/2017
NISSAN,MICRA,HOLDER,5,24/05/2017
NISSAN,MICRA,HUGHES,5,24/05/2017
NISSAN,MICRA,MELBA,5,24/05/2017
NISSAN,MURANO,CURTIN,5,24/05/2017
NISSAN,MURANO,FARRER,5,24/05/2017
NISSAN,MURANO,FISHER,5,24/05/2017
NISSAN,MURANO,ISABELLA PLAINS,5,24/05/2017
NISSAN,MURANO,KINGSTON,5,24/05/2017
NISSAN,MURANO,MACGREGOR,5,24/05/2017
NISSAN,MURANO,TURNER,5,24/05/2017
NISSAN,MURANO,WANNIASSA,5,24/05/2017
NISSAN,NAVARA,BARTON,5,24/05/2017
NISSAN,NAVARA,REID,5,24/05/2017
NISSAN,PATHFINDER,BONYTHON,5,24/05/2017
NISSAN,PATHFINDER,COOK,5,24/05/2017
NISSAN,PATHFINDER,COOMBS,5,24/05/2017
NISSAN,PATHFINDER,DOWNER,5,24/05/2017
NISSAN,PATHFINDER,FADDEN,5,24/05/2017
NISSAN,PATHFINDER,FYSHWICK,5,24/05/2017
NISSAN,PATHFINDER,HOLDER,5,24/05/2017
NISSAN,PATHFINDER,ISAACS,5,24/05/2017
NISSAN,PATHFINDER,MACQUARIE,5,24/05/2017
NISSAN,PATHFINDER,TORRENS,5,24/05/2017
NISSAN,PATHFINDER,WESTON,5,24/05/2017
NISSAN,PATROL,CRACE,5,24/05/2017
NISSAN,PATROL,FADDEN,5,24/05/2017
NISSAN,PATROL,HARRISON,5,24/05/2017
NISSAN,PATROL,LYONS,5,24/05/2017
NISSAN,PATROL,MACQUARIE,5,24/05/2017
NISSAN,PATROL,MAWSON,5,24/05/2017
NISSAN,PATROL,PHILLIP,5,24/05/2017
NISSAN,PULSAR,ACTON,5,24/05/2017
NISSAN,QASHQAI,CHIFLEY,5,24/05/2017
NISSAN,QASHQAI,GILMORE,5,24/05/2017
NISSAN,QASHQAI,HIGGINS,5,24/05/2017
NISSAN,QASHQAI,ISABELLA PLAINS,5,24/05/2017
NISSAN,QASHQAI,KINGSTON,5,24/05/2017
NISSAN,QASHQAI,O'CONNOR,5,24/05/2017
NISSAN,QASHQAI,SPENCE,5,24/05/2017
NISSAN,QASHQAI,THEODORE,5,24/05/2017
NISSAN,QASHQAI,WARAMANGA,5,24/05/2017
NISSAN,SKYLINE,BANKS,5,24/05/2017
NISSAN,SKYLINE,CHAPMAN,5,24/05/2017
NISSAN,SKYLINE,EVATT,5,24/05/2017
NISSAN,SKYLINE,FORDE,5,24/05/2017
NISSAN,SKYLINE,LATHAM,5,24/05/2017
NISSAN,SKYLINE,LYNEHAM,5,24/05/2017
NISSAN,SKYLINE,NGUNNAWAL,5,24/05/2017
NISSAN,TIIDA,COOK,5,24/05/2017
NISSAN,TIIDA,GOWRIE,5,24/05/2017
NISSAN,TIIDA,GREENWAY,5,24/05/2017
NISSAN,TIIDA,KINGSTON,5,24/05/2017
NISSAN,TIIDA,PEARCE,5,24/05/2017
NISSAN,TIIDA,WRIGHT,5,24/05/2017
NISSAN,X-TRAIL,FORREST,5,24/05/2017
NISSAN,X-TRAIL,JACKA,5,24/05/2017
NISSAN,X-TRAIL,O'MALLEY,5,24/05/2017
NISSAN,X-TRAIL,REID,5,24/05/2017
NISSAN,X-TRAIL,SYMONSTON,5,24/05/2017
PEUGEOT,206,CURTIN,5,24/05/2017
PEUGEOT,206,DEAKIN,5,24/05/2017
PEUGEOT,206,GORDON,5,24/05/2017
PEUGEOT,206,HUGHES,5,24/05/2017
PEUGEOT,206,MACQUARIE,5,24/05/2017
PEUGEOT,206,MAWSON,5,24/05/2017
PEUGEOT,207,CAMPBELL,5,24/05/2017
PEUGEOT,207,CURTIN,5,24/05/2017
PEUGEOT,207,GORDON,5,24/05/2017
PEUGEOT,207,GRIFFITH,5,24/05/2017
PEUGEOT,207,KINGSTON,5,24/05/2017
PEUGEOT,207,PHILLIP,5,24/05/2017
PEUGEOT,207,WESTON,5,24/05/2017
PEUGEOT,208,KINGSTON,5,24/05/2017
PEUGEOT,307,CASEY,5,24/05/2017
PEUGEOT,307,EVATT,5,24/05/2017
PEUGEOT,307,FLOREY,5,24/05/2017
PEUGEOT,307,FRASER,5,24/05/2017
PEUGEOT,307,HOLDER,5,24/05/2017
PEUGEOT,307,LYONS,5,24/05/2017
PEUGEOT,307,NGUNNAWAL,5,24/05/2017
PEUGEOT,308,CRACE,5,24/05/2017
PEUGEOT,308,DEAKIN,5,24/05/2017
PEUGEOT,308,DICKSON,5,24/05/2017
PEUGEOT,308,GIRALANG,5,24/05/2017
PEUGEOT,308,HAWKER,5,24/05/2017
PEUGEOT,308,ISAACS,5,24/05/2017
PEUGEOT,308,MACGREGOR,5,24/05/2017
PEUGEOT,308,MAWSON,5,24/05/2017
PEUGEOT,308,MONASH,5,24/05/2017
PEUGEOT,308,PHILLIP,5,24/05/2017
PEUGEOT,308,REID,5,24/05/2017
PEUGEOT,308,WESTON,5,24/05/2017
PEUGEOT,407,KAMBAH,5,24/05/2017
PEUGEOT,407,NICHOLLS,5,24/05/2017
PEUGEOT,508,O'CONNOR,5,24/05/2017
PEUGEOT,PARTNER,MITCHELL,5,24/05/2017
PORSCHE,911,FYSHWICK,5,24/05/2017
PORSCHE,911,WANNIASSA,5,24/05/2017
PROTON,JUMBUCK,KALEEN,5,24/05/2017
PROTON,JUMBUCK,PHILLIP,5,24/05/2017
RENAULT,CLIO,BRUCE,5,24/05/2017
RENAULT,CLIO,CALWELL,5,24/05/2017
RENAULT,CLIO,FADDEN,5,24/05/2017
RENAULT,CLIO,HAWKER,5,24/05/2017
RENAULT,CLIO,HOLT,5,24/05/2017
RENAULT,CLIO,ISABELLA PLAINS,5,24/05/2017
RENAULT,CLIO,MACARTHUR,5,24/05/2017
RENAULT,CLIO,MAWSON,5,24/05/2017
RENAULT,CLIO,WANNIASSA,5,24/05/2017
RENAULT,CLIO,WRIGHT,5,24/05/2017
RENAULT,KOLEOS,CURTIN,5,24/05/2017
RENAULT,KOLEOS,FORDE,5,24/05/2017
RENAULT,MASTER,PHILLIP,5,24/05/2017
RENAULT,MEGANE,AMAROO,5,24/05/2017
RENAULT,MEGANE,CHAPMAN,5,24/05/2017
RENAULT,MEGANE,CONDER,5,24/05/2017
RENAULT,MEGANE,DICKSON,5,24/05/2017
RENAULT,MEGANE,FARRER,5,24/05/2017
RENAULT,MEGANE,GREENWAY,5,24/05/2017
RENAULT,MEGANE,GUNGAHLIN,5,24/05/2017
RENAULT,MEGANE,HOLDER,5,24/05/2017
RENAULT,MEGANE,KALEEN,5,24/05/2017
RENAULT,MEGANE,KINGSTON,5,24/05/2017
RENAULT,MEGANE,RED HILL,5,24/05/2017
SAAB,93,AINSLIE,5,24/05/2017
SAAB,93,BRUCE,5,24/05/2017
SAAB,93,FADDEN,5,24/05/2017
SAAB,93,FARRER,5,24/05/2017
SAAB,93,GARRAN,5,24/05/2017
SAAB,93,GRIFFITH,5,24/05/2017
SAAB,93,HUGHES,5,24/05/2017
SAAB,93,MONASH,5,24/05/2017
SAAB,93,NGUNNAWAL,5,24/05/2017
SAAB,93,O'CONNOR,5,24/05/2017
SCANIA,P310,FAIRBAIRN,5,24/05/2017
SKODA,FABIA,NGUNNAWAL,5,24/05/2017
SKODA,FABIA,THEODORE,5,24/05/2017
SKODA,OCTAVIA,BARTON,5,24/05/2017
SKODA,OCTAVIA,CHIFLEY,5,24/05/2017
SKODA,OCTAVIA,FORREST,5,24/05/2017
SKODA,OCTAVIA,FRASER,5,24/05/2017
SKODA,OCTAVIA,HOLT,5,24/05/2017
SKODA,OCTAVIA,MCKELLAR,5,24/05/2017
SKODA,OCTAVIA,PAGE,5,24/05/2017
SKODA,OCTAVIA,RED HILL,5,24/05/2017
SKODA,SUPERB,COOK,5,24/05/2017
SKODA,SUPERB,YARRALUMLA,5,24/05/2017
SKODA,YETI,MACQUARIE,5,24/05/2017
SUBARU,B-3,HUGHES,5,24/05/2017
SUBARU,G-4X,CALWELL,5,24/05/2017
SUBARU,G-4X,EVATT,5,24/05/2017
SUBARU,G-4X,FLYNN,5,24/05/2017
SUBARU,G-4X,HIGGINS,5,24/05/2017
SUBARU,G-4X,HOLDER,5,24/05/2017
SUBARU,G-4X,LYONS,5,24/05/2017
SUBARU,G-4X,OXLEY,5,24/05/2017
SUBARU,G-4X,PAGE,5,24/05/2017
SUBARU,G-4X,STIRLING,5,24/05/2017
SUBARU,G-4X,TURNER,5,24/05/2017
SUBARU,G-4X,WARAMANGA,5,24/05/2017
SUBARU,IMPREZA,MITCHELL,5,24/05/2017
SUBARU,IMPREZA,O'MALLEY,5,24/05/2017
SUBARU,IMPREZA,SWINGER HILL,5,24/05/2017
SUBARU,IMPREZA,SYMONSTON,5,24/05/2017
SUBARU,OUTBACK,ACTON,5,24/05/2017
SUBARU,TRIBECA,HARRISON,5,24/05/2017
SUBARU,TRIBECA,KAMBAH,5,24/05/2017
SUBARU,TRIBECA,WANNIASSA,5,24/05/2017
SUZUKI,ALTO,FLYNN,5,24/05/2017
SUZUKI,ALTO,MACGREGOR,5,24/05/2017
SUZUKI,ALTO,WATSON,5,24/05/2017
SUZUKI,BALENO,NGUNNAWAL,5,24/05/2017
SUZUKI,FR KIZASHI,WANNIASSA,5,24/05/2017
SUZUKI,JIMNY,CALWELL,5,24/05/2017
SUZUKI,JIMNY,MACGREGOR,5,24/05/2017
SUZUKI,LIANA,NGUNNAWAL,5,24/05/2017
SUZUKI,SWIFT,CITY,5,24/05/2017
SUZUKI,SWIFT,FORREST,5,24/05/2017
SUZUKI,SX4,CASEY,5,24/05/2017
SUZUKI,SX4,DUNLOP,5,24/05/2017
SUZUKI,SX4,GILMORE,5,24/05/2017
SUZUKI,SX4,HARRISON,5,24/05/2017
SUZUKI,SX4,SCULLIN,5,24/05/2017
SUZUKI,SX4,THEODORE,5,24/05/2017
SUZUKI,VITARA,BRADDON,5,24/05/2017
SUZUKI,VITARA,CHAPMAN,5,24/05/2017
SUZUKI,VITARA,COOK,5,24/05/2017
SUZUKI,VITARA,GIRALANG,5,24/05/2017
SUZUKI,VITARA,HACKETT,5,24/05/2017
SUZUKI,VITARA,MACQUARIE,5,24/05/2017
SUZUKI,VITARA,OXLEY,5,24/05/2017
SUZUKI,VITARA,PEARCE,5,24/05/2017
SUZUKI,VITARA,WESTON,5,24/05/2017
TAYLOR-DUNN,BIG FOOT,CAPITAL HILL,5,24/05/2017
TAYLOR-DUNN,HUSKEY,CAPITAL HILL,5,24/05/2017
TORO,360,PARKES,5,24/05/2017
TOYOTA,86,AINSLIE,5,24/05/2017
TOYOTA,86,CHISHOLM,5,24/05/2017
TOYOTA,86,CRACE,5,24/05/2017
TOYOTA,86,FRANKLIN,5,24/05/2017
TOYOTA,86,GARRAN,5,24/05/2017
TOYOTA,86,GIRALANG,5,24/05/2017
TOYOTA,86,GORDON,5,24/05/2017
TOYOTA,86,HOLT,5,24/05/2017
TOYOTA,86,ISAACS,5,24/05/2017
TOYOTA,86,MACGREGOR,5,24/05/2017
TOYOTA,86,SPENCE,5,24/05/2017
TOYOTA,86,TURNER,5,24/05/2017
TOYOTA,86,WATSON,5,24/05/2017
TOYOTA,86,WRIGHT,5,24/05/2017
TOYOTA,AURION,BARTON,5,24/05/2017
TOYOTA,AURION,FORREST,5,24/05/2017
TOYOTA,AURION,MONCRIEFF,5,24/05/2017
TOYOTA,AVALON,BONNER,5,24/05/2017
TOYOTA,AVALON,CALWELL,5,24/05/2017
TOYOTA,AVALON,CASEY,5,24/05/2017
TOYOTA,AVALON,CONDER,5,24/05/2017
TOYOTA,AVALON,COOK,5,24/05/2017
TOYOTA,AVALON,CRACE,5,24/05/2017
TOYOTA,AVALON,DEAKIN,5,24/05/2017
TOYOTA,AVALON,FORDE,5,24/05/2017
TOYOTA,AVALON,GIRALANG,5,24/05/2017
TOYOTA,AVALON,HAWKER,5,24/05/2017
TOYOTA,AVALON,NARRABUNDAH,5,24/05/2017
TOYOTA,AVALON,PEARCE,5,24/05/2017
TOYOTA,AVALON,WANNIASSA,5,24/05/2017
TOYOTA,AVALON,WEETANGERA,5,24/05/2017
TOYOTA,CAMRY,SWINGER HILL,5,24/05/2017
TOYOTA,CELICA,CALWELL,5,24/05/2017
TOYOTA,CELICA,DOWNER,5,24/05/2017
TOYOTA,CELICA,DUNLOP,5,24/05/2017
TOYOTA,CELICA,MACGREGOR,5,24/05/2017
TOYOTA,CELICA,O'CONNOR,5,24/05/2017
TOYOTA,CELICA,PALMERSTON,5,24/05/2017
TOYOTA,CELICA,TURNER,5,24/05/2017
TOYOTA,COMMUTER,CITY,5,24/05/2017
TOYOTA,COMMUTER,DUNTROON,5,24/05/2017
TOYOTA,COMMUTER,KAMBAH,5,24/05/2017
TOYOTA,COMMUTER,PHILLIP,5,24/05/2017
TOYOTA,COMMUTER,YARRALUMLA,5,24/05/2017
TOYOTA,COROLLA,OAKS ESTATE,5,24/05/2017
TOYOTA,ECHO,CASEY,5,24/05/2017
TOYOTA,ECHO,GOWRIE,5,24/05/2017
TOYOTA,ECHO,GREENWAY,5,24/05/2017
TOYOTA,ESTIMA,GORDON,5,24/05/2017
TOYOTA,ESTIMA,NGUNNAWAL,5,24/05/2017
TOYOTA,FJ CRUISER,GUNGAHLIN,5,24/05/2017
TOYOTA,FJ CRUISER,KAMBAH,5,24/05/2017
TOYOTA,HI ACE,BRUCE,5,24/05/2017
TOYOTA,HI ACE,FADDEN,5,24/05/2017
TOYOTA,HI ACE,FLYNN,5,24/05/2017
TOYOTA,HI ACE,GORDON,5,24/05/2017
TOYOTA,HI ACE,PAGE,5,24/05/2017
TOYOTA,HI ACE,PEARCE,5,24/05/2017
TOYOTA,HIACE,CHIFLEY,5,24/05/2017
TOYOTA,HIACE,LYONS,5,24/05/2017
TOYOTA,HIACE,OXLEY,5,24/05/2017
TOYOTA,HIACE,STIRLING,5,24/05/2017
TOYOTA,HILUX,FAIRBAIRN,5,24/05/2017
TOYOTA,KLUGER,HALL,5,24/05/2017
TOYOTA,KLUGER,HUME,5,24/05/2017
TOYOTA,KLUGER,JACKA,5,24/05/2017
TOYOTA,LANDCRUISER,COOMBS,5,24/05/2017
TOYOTA,LANDCRUISER,JERVIS BAY,5,24/05/2017
TOYOTA,LANDCRUISER,WALLAROO VIA HALL,5,24/05/2017
TOYOTA,PRADO,HALL,5,24/05/2017
TOYOTA,PRADO,SYMONSTON,5,24/05/2017
TOYOTA,PRIUS,CASEY,5,24/05/2017
TOYOTA,PRIUS,RIVETT,5,24/05/2017
TOYOTA,RAV 4,CHAPMAN,5,24/05/2017
TOYOTA,RAV 4,CITY,5,24/05/2017
TOYOTA,RAV 4,FORDE,5,24/05/2017
TOYOTA,RAV 4,FRANKLIN,5,24/05/2017
TOYOTA,RAV 4,GREENWAY,5,24/05/2017
TOYOTA,RAV 4,ISAACS,5,24/05/2017
TOYOTA,RAV 4,KINGSTON,5,24/05/2017
TOYOTA,RAV 4,MONASH,5,24/05/2017
TOYOTA,RAV 4,THEODORE,5,24/05/2017
TOYOTA,RAV4,ACTON,5,24/05/2017
TOYOTA,RAV4,HUME,5,24/05/2017
TOYOTA,SPACIA,KALEEN,5,24/05/2017
TOYOTA,STARLET,COOK,5,24/05/2017
TOYOTA,STARLET,CURTIN,5,24/05/2017
TOYOTA,STARLET,DICKSON,5,24/05/2017
TOYOTA,STARLET,FLYNN,5,24/05/2017
TOYOTA,STARLET,GUNGAHLIN,5,24/05/2017
TOYOTA,STARLET,HUGHES,5,24/05/2017
TOYOTA,STARLET,MACQUARIE,5,24/05/2017
TOYOTA,STARLET,PAGE,5,24/05/2017
TOYOTA,TARAGO,DICKSON,5,24/05/2017
TOYOTA,TARAGO,OXLEY,5,24/05/2017
TOYOTA,TARAGO,RIVETT,5,24/05/2017
TOYOTA,YARIS,SWINGER HILL,5,24/05/2017
VOLKSWAGEN,AMAROK,ARANDA,5,24/05/2017
VOLKSWAGEN,AMAROK,CHIFLEY,5,24/05/2017
VOLKSWAGEN,AMAROK,CONDER,5,24/05/2017
VOLKSWAGEN,AMAROK,FORREST,5,24/05/2017
VOLKSWAGEN,AMAROK,FRASER,5,24/05/2017
VOLKSWAGEN,AMAROK,HACKETT,5,24/05/2017
VOLKSWAGEN,AMAROK,JERVIS BAY,5,24/05/2017
VOLKSWAGEN,AMAROK,LYONS,5,24/05/2017
VOLKSWAGEN,AMAROK,PAGE,5,24/05/2017
VOLKSWAGEN,AMAROK,PALMERSTON,5,24/05/2017
VOLKSWAGEN,AMAROK,SYMONSTON,5,24/05/2017
VOLKSWAGEN,AMAROK,WEETANGERA,5,24/05/2017
VOLKSWAGEN,BEETLE,ARANDA,5,24/05/2017
VOLKSWAGEN,BEETLE,BRUCE,5,24/05/2017
VOLKSWAGEN,BEETLE,CHISHOLM,5,24/05/2017
VOLKSWAGEN,BEETLE,DICKSON,5,24/05/2017
VOLKSWAGEN,BEETLE,FORREST,5,24/05/2017
VOLKSWAGEN,BEETLE,FRANKLIN,5,24/05/2017
VOLKSWAGEN,BEETLE,GUNGAHLIN,5,24/05/2017
VOLKSWAGEN,BEETLE,HAWKER,5,24/05/2017
VOLKSWAGEN,BEETLE,NGUNNAWAL,5,24/05/2017
VOLKSWAGEN,BEETLE,RED HILL,5,24/05/2017
VOLKSWAGEN,BEETLE,TURNER,5,24/05/2017
VOLKSWAGEN,BEETLE,WANNIASSA,5,24/05/2017
VOLKSWAGEN,BEETLE,WATSON,5,24/05/2017
VOLKSWAGEN,BORA,CAMPBELL,5,24/05/2017
VOLKSWAGEN,CADDY,CALWELL,5,24/05/2017
VOLKSWAGEN,CADDY,FLOREY,5,24/05/2017
VOLKSWAGEN,CADDY,GREENWAY,5,24/05/2017
VOLKSWAGEN,CADDY,HARRISON,5,24/05/2017
VOLKSWAGEN,CADDY,NARRABUNDAH,5,24/05/2017
VOLKSWAGEN,CADDY,THEODORE,5,24/05/2017
VOLKSWAGEN,CADDY,TURNER,5,24/05/2017
VOLKSWAGEN,CADDY,WESTON,5,24/05/2017
VOLKSWAGEN,JETTA,CHARNWOOD,5,24/05/2017
VOLKSWAGEN,JETTA,CITY,5,24/05/2017
VOLKSWAGEN,JETTA,HIGGINS,5,24/05/2017
VOLKSWAGEN,JETTA,LATHAM,5,24/05/2017
VOLKSWAGEN,JETTA,MACQUARIE,5,24/05/2017
VOLKSWAGEN,JETTA,PALMERSTON,5,24/05/2017
VOLKSWAGEN,JETTA,RED HILL,5,24/05/2017
VOLKSWAGEN,JETTA,RICHARDSON,5,24/05/2017
VOLKSWAGEN,KOMBI,AINSLIE,5,24/05/2017
VOLKSWAGEN,KOMBI,O'CONNOR,5,24/05/2017
VOLKSWAGEN,MULTIVAN,GRIFFITH,5,24/05/2017
VOLKSWAGEN,MULTIVAN,YARRALUMLA,5,24/05/2017
VOLKSWAGEN,PASSAT,COOMBS,5,24/05/2017
VOLKSWAGEN,PASSAT,LATHAM,5,24/05/2017
VOLKSWAGEN,PASSAT,O'MALLEY,5,24/05/2017
VOLKSWAGEN,PASSAT,REID,5,24/05/2017
VOLKSWAGEN,POLO,FYSHWICK,5,24/05/2017
VOLKSWAGEN,POLO,LAWSON,5,24/05/2017
VOLKSWAGEN,POLO,O'MALLEY,5,24/05/2017
VOLKSWAGEN,T5,BELCONNEN,5,24/05/2017
VOLKSWAGEN,T5,BRUCE,5,24/05/2017
VOLKSWAGEN,TIGUAN,GREENWAY,5,24/05/2017
VOLKSWAGEN,TIGUAN,MELBA,5,24/05/2017
VOLKSWAGEN,TIGUAN,MITCHELL,5,24/05/2017
VOLKSWAGEN,TIGUAN,MONCRIEFF,5,24/05/2017
VOLKSWAGEN,TIGUAN,PAGE,5,24/05/2017
VOLKSWAGEN,TOUAREG,BELCONNEN,5,24/05/2017
VOLKSWAGEN,TOUAREG,CAMPBELL,5,24/05/2017
VOLKSWAGEN,TOUAREG,CHAPMAN,5,24/05/2017
VOLKSWAGEN,TOUAREG,CHIFLEY,5,24/05/2017
VOLKSWAGEN,TOUAREG,FARRER,5,24/05/2017
VOLKSWAGEN,TOUAREG,HOLDER,5,24/05/2017
VOLKSWAGEN,TOUAREG,MONASH,5,24/05/2017
VOLKSWAGEN,TOUAREG,TURNER,5,24/05/2017
VOLKSWAGEN,TOUAREG,WANNIASSA,5,24/05/2017
VOLKSWAGEN,TRANSPORTER,CALWELL,5,24/05/2017
VOLKSWAGEN,TRANSPORTER,CHARNWOOD,5,24/05/2017
VOLKSWAGEN,TRANSPORTER,CHISHOLM,5,24/05/2017
VOLKSWAGEN,TRANSPORTER,COOK,5,24/05/2017
VOLKSWAGEN,TRANSPORTER,GIRALANG,5,24/05/2017
VOLKSWAGEN,TRANSPORTER,GORDON,5,24/05/2017
VOLKSWAGEN,TRANSPORTER,HIGGINS,5,24/05/2017
VOLKSWAGEN,TRANSPORTER,LYNEHAM,5,24/05/2017
VOLKSWAGEN,TRANSPORTER,MACGREGOR,5,24/05/2017
VOLKSWAGEN,TRANSPORTER,PHILLIP,5,24/05/2017
VOLKSWAGEN,TRANSPORTER,TORRENS,5,24/05/2017
VOLKSWAGEN,TRANSPORTER,WESTON,5,24/05/2017
VOLKSWAGEN,TYPE 1,O'CONNOR,5,24/05/2017
VOLVO,M-SERIES,TURNER,5,24/05/2017
VOLVO,S40,CURTIN,5,24/05/2017
VOLVO,S40,DUNLOP,5,24/05/2017
VOLVO,S40,NGUNNAWAL,5,24/05/2017
VOLVO,S60,HARRISON,5,24/05/2017
VOLVO,S60,KALEEN,5,24/05/2017
VOLVO,V40,CALWELL,5,24/05/2017
VOLVO,V40,CHAPMAN,5,24/05/2017
VOLVO,V40,FARRER,5,24/05/2017
VOLVO,V40,HAWKER,5,24/05/2017
VOLVO,V40,HUGHES,5,24/05/2017
VOLVO,V40,O'CONNOR,5,24/05/2017
VOLVO,XC60,ARANDA,5,24/05/2017
VOLVO,XC60,DEAKIN,5,24/05/2017
VOLVO,XC60,GRIFFITH,5,24/05/2017
VOLVO,XC60,MACARTHUR,5,24/05/2017
VOLVO,XC60,TORRENS,5,24/05/2017
VOLVO,XC70,AINSLIE,5,24/05/2017
VOLVO,XC70,BRUCE,5,24/05/2017
VOLVO,XC70,DOWNER,5,24/05/2017
VOLVO,XC70,GRIFFITH,5,24/05/2017
VOLVO,XC70,HACKETT,5,24/05/2017
VOLVO,XC70,KAMBAH,5,24/05/2017
VOLVO,XC70,O'CONNOR,5,24/05/2017
VOLVO,XC90,AMAROO,5,24/05/2017
VOLVO,XC90,CAMPBELL,5,24/05/2017
VOLVO,XC90,CONDER,5,24/05/2017
VOLVO,XC90,CRACE,5,24/05/2017
VOLVO,XC90,FARRER,5,24/05/2017
VOLVO,XC90,FRANKLIN,5,24/05/2017
VOLVO,XC90,HARRISON,5,24/05/2017
VOLVO,XC90,ISAACS,5,24/05/2017
VOLVO,XC90,KALEEN,5,24/05/2017
VOLVO,XC90,PALMERSTON,5,24/05/2017
WESTERN STAR,4800,FYSHWICK,5,24/05/2017
ALFA ROMEO,147,WATSON,4,24/05/2017
ALFA ROMEO,147,YARRALUMLA,4,24/05/2017
ALFA ROMEO,156,EVATT,4,24/05/2017
ALFA ROMEO,159,DEAKIN,4,24/05/2017
ALFA ROMEO,GIULIETTA,FYSHWICK,4,24/05/2017
ALFA ROMEO,GIULIETTA,LYNEHAM,4,24/05/2017
ALFA ROMEO,GIULIETTA,MACGREGOR,4,24/05/2017
ALFA ROMEO,GIULIETTA,RED HILL,4,24/05/2017
ALFA ROMEO,GIULIETTA,YARRALUMLA,4,24/05/2017
AUDI,8K,AINSLIE,4,24/05/2017
AUDI,8K,BELCONNEN,4,24/05/2017
AUDI,8K,CALWELL,4,24/05/2017
AUDI,8K,FARRER,4,24/05/2017
AUDI,8K,GORDON,4,24/05/2017
AUDI,8K,HAWKER,4,24/05/2017
AUDI,8K,ISAACS,4,24/05/2017
AUDI,A1,AINSLIE,4,24/05/2017
AUDI,A1,BELCONNEN,4,24/05/2017
AUDI,A1,CURTIN,4,24/05/2017
AUDI,A1,FADDEN,4,24/05/2017
AUDI,A1,FLOREY,4,24/05/2017
AUDI,A1,GRIFFITH,4,24/05/2017
AUDI,A1,GUNGAHLIN,4,24/05/2017
AUDI,A1,NARRABUNDAH,4,24/05/2017
AUDI,A1,NICHOLLS,4,24/05/2017
AUDI,A3,ACTON,4,24/05/2017
